I_ref,I_no_tumor,40um,50um,60um,70um,80um,90um,100um
1.0391085666021151,1.029410204782311,1.031222034198639,1.032558219531207,1.0335274155309688,1.0385091019049708,1.0377972553348933,1.0177210180917695,1.0215140967467926
0.2461440996027805,0.2438467510730214,0.2418954453531634,0.2407946525123654,0.2390902251102878,0.2350383099286183,0.2288104143775908,0.2157336223112253,0.22090113912891418
0.0048161077127428,0.0047711573036497,0.0047983935918502,0.0047803085787864,0.0047737635513005,0.0047987806351926,0.0048755812287493,0.0048680211540569,0.004787279197267372
0.1704441897497765,0.1688533748191548,0.1688058946908349,0.1692752720983661,0.1713972571081519,0.1747924831332589,0.1885604382637775,0.1895845611196419,0.18758106087214746
1.0473703420737337,1.0375948702286562,1.0376724486720297,1.0378068181881774,1.034085017153228,1.0327328244294371,1.0590616716394103,1.0466281442208865,1.033517223054747
1.0382202720127438,1.0285302009554422,1.0309580631474802,1.031876804962938,1.0362865157819636,1.0355680754743042,1.0165730077964004,1.020590924591296,1.0326002795546645
0.2335886641782169,0.2314084998960525,0.2291136960856761,0.2275008135107739,0.2238132890163479,0.2180234015961686,0.2059607556494528,0.2104063940510475,0.21380384412966344
0.0039507609327626,0.0039138871062726,0.0039267666860664,0.0039318434639439,0.0039695632307163,0.0040343995894044,0.0039916458940179,0.0039487050759266,0.003901612229405977
0.1799367646602774,0.1782573522249887,0.1784672806970663,0.1804892539649792,0.1837289505145416,0.1970906758909733,0.1982205114277619,0.196444397728287,0.19416589441019844
1.0468849732326426,1.0371140315038765,1.0373976903581297,1.0338745101465812,1.0326149609946382,1.0566799295544878,1.044919589926804,1.0323748356456164,1.032588602755079
1.0399289709815005,1.030222952042135,1.0327701758610497,1.036711665174869,1.0359271499380749,1.017854271151065,1.0219657757329934,1.0336823847950347,1.0304142811195298
0.2239359702639898,0.221845897932866,0.2188764272099434,0.2156025874807137,0.2102855382219947,0.1992937214603753,0.2030796410910102,0.2059823736100229,0.2095430907161614
0.0041948799102169,0.0041557276363667,0.0041668046104525,0.0042085821381389,0.0042962033520369,0.0042212988923061,0.0042253887263105,0.0041825974989195,0.004165017981315366
0.1945246061642398,0.1927090403282126,0.1945630485486431,0.197671265449371,0.2106283445040206,0.2119562045515157,0.2102668444468303,0.2079905545608346,0.20754407342333928
1.0426790660127696,1.0329473794795594,1.0303108254194853,1.0289520471514162,1.0503137932856077,1.0393380343913174,1.027760085822579,1.0281679652423603,1.0271796910791202
1.0426853262737867,1.0329535813114423,1.0378509787565162,1.0370737657528155,1.0201934572450542,1.0242649521389589,1.0353572968492368,1.0324584962736716,1.0322193432245486
0.2108924247048945,0.2089240923231076,0.2041732074092231,0.199435179305638,0.1895089109191548,0.1926851594452365,0.1951409025129959,0.1982078621647908,0.19998482208474086
0.0042086346591408,0.0041693540074324,0.0041828332562664,0.0043070350035039,0.004230965229228,0.004226080580953,0.0042026689651449,0.0042050350183708,0.004177797085407413
0.2097207583246121,0.2077633615128342,0.2121381619281355,0.2242172749559476,0.2257411086040002,0.2242706264403536,0.2220637818552516,0.2215819861991243,0.2207392580553661
1.0374066745583927,1.0277241970892068,1.0243423682875237,1.0433156826118553,1.0330975347564226,1.0222153918643744,1.0228059448409417,1.0220828927783168,1.0213977138330865
1.044600539279296,1.0348509189675157,1.037364263956398,1.0217619091912271,1.025703541178698,1.0362117441621204,1.0336277760129315,1.0333698966538878,1.0330989169448614
0.199370653990358,0.1975098583037489,0.1901155221231513,0.1813290162773136,0.1839965804567958,0.1860710673133544,0.188683818097595,0.1902351873680687,0.19233122395513166
0.0041179026054423,0.0040794687875627,0.0041939383218987,0.0041338651360114,0.0041144223770451,0.0041133294287273,0.0041246553621154,0.004096894895794,0.004085528740582019
0.2218489774731283,0.2197783837719301,0.23468718496846,0.2360200264463294,0.2346148627944278,0.2326341876224008,0.2323053105825337,0.2315010794069888,0.23032631019078956
1.031998203187164,1.022366204863186,1.0357574100697415,1.0270571987811656,1.0173517396231742,1.0178809014555146,1.017037433786997,1.01653722770963,1.0170628398996149
1.0498600772661864,1.0400613678562862,1.0270264730251817,1.030404991360451,1.040106193328354,1.037817515067375,1.0376649108975762,1.0374665892415915,1.0366943398647956
0.1854289998040389,0.1836983264270717,0.1708686398092844,0.1730417159342202,0.1747349527539231,0.1769611029483905,0.1783321201326866,0.1801475994876125,0.18123294039179894
0.0048907570172713,0.0048451098802426,0.00487648565377,0.0048553519619976,0.0048733813939084,0.0049022443452544,0.0048863140162531,0.0048728950039758,0.00486298448508166
0.2355348922311385,0.2333365631253538,0.2478071985409266,0.2465157790957249,0.2444395252661312,0.2441337103422307,0.243573382600522,0.2425668947644541,0.24216001044523458
1.0325907601927655,1.0229532313280811,1.0263059470856648,1.0176965550105015,1.018760503096399,1.0181195562121663,1.0174418126221776,1.0177980539782658,1.017974352233191
1.0468821401718,1.0371112248849854,1.0278405525255967,1.0367729832336745,1.0345428474205045,1.0345010786540347,1.034494073141717,1.0339054493745068,1.0341596269886033
